district,sector,cell,village
Nyamagabe,Mugano,Ruhinga,Runyinya
Nyamagabe,Mugano,Sovu,Kigarama
Nyamagabe,Mugano,Sovu,Nziranziza
Nyamagabe,Mugano,Sovu,Rugarama I
Nyamagabe,Mugano,Sovu,Rugarama Ii
Nyamagabe,Mugano,Sovu,Ruhanga
Nyamagabe,Mugano,Suti,Cyabute
Nyamagabe,Mugano,Suti,Gasiza
Nyamagabe,Mugano,Suti,Matyazo
Nyamagabe,Mugano,Suti,Rwamiko
Nyamagabe,Mugano,Suti,Turyango
Nyamagabe,Mugano,Yonde,Gisovu
Nyamagabe,Mugano,Yonde,Kanyegenyege
Nyamagabe,Mugano,Yonde,Nyarusazi
Nyamagabe,Mugano,Yonde,Ruhamira I
Nyamagabe,Mugano,Yonde,Ruhamira II
Nyamagabe,Musange,Gasave,Gasura
Nyamagabe,Musange,Gasave,Kabingo
Nyamagabe,Musange,Gasave,Murambi
Nyamagabe,Musange,Gasave,Nyabivumu
Nyamagabe,Musange,Gasave,Nyakabuye
Nyamagabe,Musange,Jenda,Cyabagomba
Nyamagabe,Musange,Jenda,Kabakannyi
Nyamagabe,Musange,Jenda,Kavumu
Nyamagabe,Musange,Jenda,Kayogoro
Nyamagabe,Musange,Jenda,Nyakibungo
Nyamagabe,Musange,Jenda,Nyakirambi
Nyamagabe,Musange,Masagara,Cyabasana
Nyamagabe,Musange,Masagara,Cyaruvunge
Nyamagabe,Musange,Masagara,Gituntu
Nyamagabe,Musange,Masagara,Muhororo
Nyamagabe,Musange,Masagara,Mutakara
Nyamagabe,Musange,Masagara,Mutuntu
Nyamagabe,Musange,Masagara,Nyagihima
Nyamagabe,Musange,Masangano,Gasagara
Nyamagabe,Musange,Masangano,Kibumba
Nyamagabe,Musange,Masangano,Mubuga
Nyamagabe,Musange,Masangano,Nyakabuye
Nyamagabe,Musange,Masangano,Rutuntu
Nyamagabe,Musange,Masizi,Karama
Nyamagabe,Musange,Masizi,Munini
Nyamagabe,Musange,Masizi,Murehe
Nyamagabe,Musange,Masizi,Rwankango
Nyamagabe,Musange,Masizi,Rwina
Nyamagabe,Musange,Nyagisozi,Dusenyi
Nyamagabe,Musange,Nyagisozi,Kibaga
Nyamagabe,Musange,Nyagisozi,Remera
Nyamagabe,Musange,Nyagisozi,Ruhuga
Nyamagabe,Musange,Nyagisozi,Uwabarashi
Nyamagabe,Musebeya,Gatovu,Bisereganya
Nyamagabe,Musebeya,Gatovu,Gatovu
Nyamagabe,Musebeya,Gatovu,Gitovu
Nyamagabe,Musebeya,Gatovu,Kanyiranzoga
Nyamagabe,Musebeya,Gatovu,Nyarubande
Nyamagabe,Musebeya,Gatovu,Ryanyakayaga
Nyamagabe,Musebeya,Nyarurambi,Cyabwimba
Nyamagabe,Musebeya,Nyarurambi,Cyarwa
Nyamagabe,Musebeya,Nyarurambi,Gatiti
Nyamagabe,Musebeya,Nyarurambi,Giheta
Nyamagabe,Musebeya,Nyarurambi,Kabere
Nyamagabe,Musebeya,Nyarurambi,Mujyejuru
Nyamagabe,Musebeya,Nyarurambi,Nyarurambi
Nyamagabe,Musebeya,Nyarurambi,Rwabigeyo
Nyamagabe,Musebeya,Rugano,Bugarama
Nyamagabe,Musebeya,Rugano,Busanza
Nyamagabe,Musebeya,Rugano,Gisiza
Nyamagabe,Musebeya,Rugano,Kibandirwa
Nyamagabe,Musebeya,Rugano,Rugano
Nyamagabe,Musebeya,Rugano,Rukungu
Nyamagabe,Musebeya,Runege,Bigugu
Nyamagabe,Musebeya,Runege,Bitaba
Nyamagabe,Musebeya,Runege,Gacundura
Nyamagabe,Musebeya,Runege,Gakereko
Nyamagabe,Musebeya,Runege,Ndogondwe
Nyamagabe,Musebeya,Runege,Ruganza
Nyamagabe,Musebeya,Runege,Rukaranka
Nyamagabe,Musebeya,Rusekera,Karambo
Nyamagabe,Musebeya,Rusekera,Ngoma
Nyamagabe,Musebeya,Rusekera,Rebero
Nyamagabe,Musebeya,Rusekera,Shaki
Nyamagabe,Musebeya,Rusekera,Uwimituza
Nyamagabe,Musebeya,Sekera,Masinde
Nyamagabe,Musebeya,Sekera,Mugano
Nyamagabe,Musebeya,Sekera,Nkomero
Nyamagabe,Musebeya,Sekera,Nyaruhura
Nyamagabe,Musebeya,Sekera,Rubumburi
Nyamagabe,Musebeya,Sekera,Rugazi
Nyamagabe,Mushubi,Buteteri,Gorwe
Nyamagabe,Mushubi,Buteteri,Kagorwe
Nyamagabe,Mushubi,Buteteri,Kizanganya
Nyamagabe,Mushubi,Buteteri,Mugunda
Nyamagabe,Mushubi,Buteteri,Murambi
Nyamagabe,Mushubi,Buteteri,Ngoma
Nyamagabe,Mushubi,Buteteri,Nyakibande
Nyamagabe,Mushubi,Buteteri,Remera
Nyamagabe,Mushubi,Buteteri,Rusoyo
Nyamagabe,Mushubi,Buteteri,Rwamiko
Nyamagabe,Mushubi,Cyobe,Cyobe
Nyamagabe,Mushubi,Cyobe,Gaseke
Nyamagabe,Mushubi,Cyobe,Gitikirema
Nyamagabe,Mushubi,Cyobe,Nyagisumo
Nyamagabe,Mushubi,Cyobe,Nyakabingo
Nyamagabe,Mushubi,Cyobe,Nyakirambi
Nyamagabe,Mushubi,Cyobe,Nyarushike
Nyamagabe,Mushubi,Cyobe,Rutoyi
Nyamagabe,Mushubi,Gashwati,Bweramana
Nyamagabe,Mushubi,Gashwati,Gashwati
Nyamagabe,Mushubi,Gashwati,Muhembe
Nyamagabe,Mushubi,Gashwati,Muko
Nyamagabe,Mushubi,Gashwati,Mushubi
Nyamagabe,Mushubi,Gashwati,Rucunda
Nyamagabe,Mushubi,Gashwati,Ruhinga
Nyamagabe,Nkomane,Bitandara,Bitandara
Nyamagabe,Nkomane,Bitandara,Buhanzi
Nyamagabe,Nkomane,Bitandara,Munanira
Nyamagabe,Nkomane,Bitandara,Muyange
Nyamagabe,Nkomane,Bitandara,Rugeyo
Nyamagabe,Nkomane,Musaraba,Gatorove
Nyamagabe,Nkomane,Musaraba,Gihunga
Nyamagabe,Nkomane,Musaraba,Kimbogo
Nyamagabe,Nkomane,Musaraba,Musaraba
Nyamagabe,Nkomane,Musaraba,Rusoyo
Nyamagabe,Nkomane,Musaraba,Rutare
Nyamagabe,Nkomane,Musaraba,Rwimpiri
Nyamagabe,Nkomane,Mutengeri,Cyurwufe
Nyamagabe,Nkomane,Mutengeri,Gihwahwa
Nyamagabe,Nkomane,Mutengeri,Kavumu
Nyamagabe,Nkomane,Mutengeri,Kivumu
Nyamagabe,Nkomane,Mutengeri,Mutengeri
Nyamagabe,Nkomane,Mutengeri,Tubuye
Nyamagabe,Nkomane,Nkomane,Banda
Nyamagabe,Nkomane,Nkomane,Kagano
Nyamagabe,Nkomane,Nkomane,Mugari
Nyamagabe,Nkomane,Nkomane,Mutarama
Nyamagabe,Nkomane,Nkomane,Ruhinga
Nyamagabe,Nkomane,Nyarwungo,Bisharara
Nyamagabe,Nkomane,Nyarwungo,Bucyero
Nyamagabe,Nkomane,Nyarwungo,Marambo
Nyamagabe,Nkomane,Nyarwungo,Nyaruhombo
Nyamagabe,Nkomane,Nyarwungo,Nyarwungo
Nyamagabe,Nkomane,Nyarwungo,Rangi
Nyamagabe,Nkomane,Nyarwungo,Rutoyi
Nyamagabe,Nkomane,Twiya,Gakomeye
Nyamagabe,Nkomane,Twiya,Gishenge
Nyamagabe,Nkomane,Twiya,Karukoma
Nyamagabe,Nkomane,Twiya,Kibuga
Nyamagabe,Nkomane,Twiya,Twiya
Nyamagabe,Tare,Buhoro,Gisanze
Nyamagabe,Tare,Buhoro,Gitovu
Nyamagabe,Tare,Buhoro,Kanserege
Nyamagabe,Tare,Buhoro,Kirwa
Nyamagabe,Tare,Buhoro,Nyabwoma
Nyamagabe,Tare,Buhoro,Rwufe
Nyamagabe,Tare,Buhoro,Ryarubondo
Nyamagabe,Tare,Gasarenda,Kagarama
Nyamagabe,Tare,Gasarenda,Kiminazi
Nyamagabe,Tare,Gasarenda,Kivuruga
Nyamagabe,Tare,Gasarenda,Murangara
Nyamagabe,Tare,Gasarenda,Muse
Nyamagabe,Tare,Gasarenda,Mwufe
Nyamagabe,Tare,Gasarenda,Uwinkomo
Nyamagabe,Tare,Gatovu,Gasenge
Nyamagabe,Tare,Gatovu,Kigusa
Nyamagabe,Tare,Gatovu,Kimina
Nyamagabe,Tare,Gatovu,Muhati
Nyamagabe,Tare,Gatovu,Ruziba
Nyamagabe,Tare,Kaganza,Akanyirandori
Nyamagabe,Tare,Kaganza,Bivumu
Nyamagabe,Tare,Kaganza,Buremera
Nyamagabe,Tare,Kaganza,Cyimicanga
Nyamagabe,Tare,Kaganza,Ruganza
Nyamagabe,Tare,Nkumbure,Biraro
Nyamagabe,Tare,Nkumbure,Bireka
Nyamagabe,Tare,Nkumbure,Gahembe
Nyamagabe,Tare,Nkumbure,Kibwije
Nyamagabe,Tare,Nkumbure,Mubezi
Nyamagabe,Tare,Nkumbure,Muhumo
Nyamagabe,Tare,Nkumbure,Rugeti
Nyamagabe,Tare,Nkumbure,Rukereko
Nyamagabe,Tare,Nkumbure,Uwumugeti
Nyamagabe,Tare,Nkumbure,Vumwe
Nyamagabe,Tare,Nyamigina,Gakoma
Nyamagabe,Tare,Nyamigina,Maryohe
Nyamagabe,Tare,Nyamigina,Ngororero
Nyamagabe,Tare,Nyamigina,Nkomero
Nyamagabe,Tare,Nyamigina,Nyarugeti
Nyamagabe,Tare,Nyamigina,Rukoko
Nyamagabe,Tare,Nyamigina,Uwinyana
Nyamagabe,Uwinkingi,Bigumira,Bigumira
Nyamagabe,Uwinkingi,Bigumira,Cyumuganza
Nyamagabe,Uwinkingi,Bigumira,Gakoko
Nyamagabe,Uwinkingi,Bigumira,Magumira
Nyamagabe,Uwinkingi,Gahira,Bunyunyu
Nyamagabe,Uwinkingi,Gahira,Gahira
Nyamagabe,Uwinkingi,Gahira,Gititi
Nyamagabe,Uwinkingi,Gahira,Kibugazi
Nyamagabe,Uwinkingi,Gahira,Kunyu
Nyamagabe,Uwinkingi,Gahira,Rugeyo
Nyamagabe,Uwinkingi,Gahira,Uwinkingi
Nyamagabe,Uwinkingi,Kibyagira,Bishya
Nyamagabe,Uwinkingi,Kibyagira,Cyumuganza
Nyamagabe,Uwinkingi,Kibyagira,Kabuga
Nyamagabe,Uwinkingi,Kibyagira,Kabusekuru
Nyamagabe,Uwinkingi,Kibyagira,Kagano
Nyamagabe,Uwinkingi,Kibyagira,Sabake
Nyamagabe,Uwinkingi,Kibyagira,Sekera
Nyamagabe,Uwinkingi,Mudasomwa,Gicaca
Nyamagabe,Uwinkingi,Mudasomwa,Karambo
Nyamagabe,Uwinkingi,Mudasomwa,Nsinduka
Nyamagabe,Uwinkingi,Mudasomwa,Rushubi
Nyamagabe,Uwinkingi,Mudasomwa,Uwanjyogoro
Nyamagabe,Uwinkingi,Munyege,Bitaba
Nyamagabe,Uwinkingi,Munyege,Gahango
Nyamagabe,Uwinkingi,Munyege,Kanyampongo
Nyamagabe,Uwinkingi,Munyege,Kimina
Nyamagabe,Uwinkingi,Munyege,Munyege
Nyamagabe,Uwinkingi,Munyege,Nyarurambi
Nyamagabe,Uwinkingi,Rugogwe,Mabende
Nyamagabe,Uwinkingi,Rugogwe,Munini
Nyamagabe,Uwinkingi,Rugogwe,Mwishogwe
Nyamagabe,Uwinkingi,Rugogwe,Nyamugari
Nyamagabe,Uwinkingi,Rugogwe,Rugeti
Nyamagabe,Uwinkingi,Rugogwe,Subukiniro
Ruhango,Bweramana,Buhanda,Bugufi
Ruhango,Bweramana,Buhanda,Gakongoro
Ruhango,Bweramana,Buhanda,Gikarabiro
Ruhango,Bweramana,Buhanda,Kabere
Ruhango,Bweramana,Buhanda,Kamatungo
Ruhango,Bweramana,Buhanda,Kavumu
Ruhango,Bweramana,Buhanda,Mpunu
Ruhango,Bweramana,Buhanda,Munini
Ruhango,Bweramana,Buhanda,Nyakidahe
Ruhango,Bweramana,Buhanda,Nyarubuye
Ruhango,Bweramana,Buhanda,Rutarabana
Ruhango,Bweramana,Gitisi,Kabugusu
Ruhango,Bweramana,Gitisi,Nyamaraba
Ruhango,Bweramana,Gitisi,Nyarugenge
Ruhango,Bweramana,Gitisi,Nyarunyinya
Ruhango,Bweramana,Gitisi,Ruvugizo
Ruhango,Bweramana,Murama,Duwane
Ruhango,Bweramana,Murama,Gasharu
Ruhango,Bweramana,Murama,Gisagara
Ruhango,Bweramana,Murama,Kamirishyo
Ruhango,Bweramana,Murama,Karambo
Ruhango,Bweramana,Murama,Karima
Ruhango,Bweramana,Murama,Karutsindo
Ruhango,Bweramana,Murama,Kigarama
Ruhango,Bweramana,Murama,Kivomo
Ruhango,Bweramana,Murama,Rusororo
Ruhango,Bweramana,Murama,Rwavuningoma
Ruhango,Bweramana,Murama,Rwingwe
Ruhango,Bweramana,Rubona,Birambo
Ruhango,Bweramana,Rubona,Bugari
Ruhango,Bweramana,Rubona,Gasharu
Ruhango,Bweramana,Rubona,Kabega
Ruhango,Bweramana,Rubona,Kirambo
Ruhango,Bweramana,Rubona,Masambu
Ruhango,Bweramana,Rubona,Mataba
Ruhango,Bweramana,Rubona,Munyinya
Ruhango,Bweramana,Rubona,Ntosho
Ruhango,Bweramana,Rubona,Nyagasozi
Ruhango,Bweramana,Rubona,Nyakabanda
Ruhango,Bweramana,Rubona,Nyamuko
Ruhango,Bweramana,Rubona,Rugogwe
Ruhango,Bweramana,Rwinyana,Karambi
Ruhango,Bweramana,Rwinyana,Kumunyinya
Ruhango,Bweramana,Rwinyana,Mubuga
Ruhango,Bweramana,Rwinyana,Mukingi
Ruhango,Bweramana,Rwinyana,Nyagakombe
Ruhango,Bweramana,Rwinyana,Nyagitongwe
Ruhango,Bweramana,Rwinyana,Nyarubuye
Ruhango,Bweramana,Rwinyana,Nyarutovu
Ruhango,Bweramana,Rwinyana,Rugarama
Ruhango,Bweramana,Rwinyana,Rugogwe
Ruhango,Bweramana,Rwinyana,Rwinyana
Ruhango,Bweramana,Rwinyana,Samba
Ruhango,Byimana,Kamusenyi,Gahama
Ruhango,Byimana,Kamusenyi,Gakomeye
Ruhango,Byimana,Kamusenyi,Gakurazo
Ruhango,Byimana,Kamusenyi,Gasharu
Ruhango,Byimana,Kamusenyi,Gasiza
Ruhango,Byimana,Kamusenyi,Gitanga
Ruhango,Byimana,Kamusenyi,Kabusheshe
Ruhango,Byimana,Kamusenyi,Kinama
Ruhango,Byimana,Kamusenyi,Mayebe
Ruhango,Byimana,Kamusenyi,Nyakabungo
Ruhango,Byimana,Kamusenyi,Nyarusange
Ruhango,Byimana,Kamusenyi,Rugerero
Ruhango,Byimana,Kirengeri,Gahengeri
Ruhango,Byimana,Kirengeri,Gatoki
Ruhango,Byimana,Kirengeri,Kamonyi
Ruhango,Byimana,Kirengeri,Kirengeri
Ruhango,Byimana,Kirengeri,Masaka
Ruhango,Byimana,Kirengeri,Nyabizenga
Ruhango,Byimana,Kirengeri,Nyamirambo
Ruhango,Byimana,Kirengeri,Rusororo
Ruhango,Byimana,Mahembe,Akabere
Ruhango,Byimana,Mahembe,Kavumu
Ruhango,Byimana,Mahembe,Muhororo
Ruhango,Byimana,Mahembe,Mujyejuru
Ruhango,Byimana,Mahembe,Mutobo
Ruhango,Byimana,Mahembe,Nyabisindu
Ruhango,Byimana,Mahembe,Nyagisozi
Ruhango,Byimana,Mpanda,Bisika
Ruhango,Byimana,Mpanda,Gatwa
Ruhango,Byimana,Mpanda,Gitega
Ruhango,Byimana,Mpanda,Kanyarira
Ruhango,Byimana,Mpanda,Karenge
Ruhango,Byimana,Mpanda,Kibande
Ruhango,Byimana,Mpanda,Mpanda
Ruhango,Byimana,Mpanda,Nyaburondwe
Ruhango,Byimana,Mpanda,Nyagahinga
Ruhango,Byimana,Muhororo,Bukomero
Ruhango,Byimana,Muhororo,Karama
Ruhango,Byimana,Muhororo,Karenge
Ruhango,Byimana,Muhororo,Kigarama
Ruhango,Byimana,Muhororo,Mbuye
Ruhango,Byimana,Muhororo,Nyamiseke
Ruhango,Byimana,Muhororo,Nyarunyinya
Ruhango,Byimana,Muhororo,Remera
Ruhango,Byimana,Muhororo,Rukuro
Ruhango,Byimana,Muhororo,Rutembo
Ruhango,Byimana,Ntenyo,Bugarura
Ruhango,Byimana,Ntenyo,Gihinga
Ruhango,Byimana,Ntenyo,Kageyo
Ruhango,Byimana,Ntenyo,Kamurenzi
Ruhango,Byimana,Ntenyo,Kavumu
Ruhango,Byimana,Ntenyo,Mucubi
Ruhango,Byimana,Ntenyo,Ngando
Ruhango,Byimana,Ntenyo,Ntenyo
Ruhango,Byimana,Ntenyo,Nyabisindu
Ruhango,Byimana,Ntenyo,Rukiriza
Ruhango,Byimana,Nyakabuye,Gasasa
Ruhango,Byimana,Nyakabuye,Gatobotobo
Ruhango,Byimana,Nyakabuye,Kizibaziba
Ruhango,Byimana,Nyakabuye,Muhororo
Ruhango,Byimana,Nyakabuye,Ndago
Ruhango,Byimana,Nyakabuye,Nyarubumbiro
Ruhango,Byimana,Nyakabuye,Nyarutovu
Ruhango,Kabagali,Bihembe,Bihembe
Ruhango,Kabagali,Bihembe,Bwama
Ruhango,Kabagali,Bihembe,Kanyinya
Ruhango,Kabagali,Bihembe,Kirwa
Ruhango,Kabagali,Bihembe,Misambagiro
Ruhango,Kabagali,Bihembe,Nyagatovu
Ruhango,Kabagali,Bihembe,Rusisiro
Ruhango,Kabagali,Karambi,Bugaramantare
Ruhango,Kabagali,Karambi,Karambi
Ruhango,Kabagali,Karambi,Karurara
Ruhango,Kabagali,Karambi,Kashyamba
Ruhango,Kabagali,Karambi,Mbuye
Ruhango,Kabagali,Karambi,Muhoza
Ruhango,Kabagali,Karambi,Rambyanyana
Ruhango,Kabagali,Munanira,Byimana
Ruhango,Kabagali,Munanira,Kagitare
Ruhango,Kabagali,Munanira,Kavumu
Ruhango,Kabagali,Munanira,Munanira
Ruhango,Kabagali,Munanira,Muremera
Ruhango,Kabagali,Munanira,Musekera
Ruhango,Kabagali,Munanira,Nyabyunyu
Ruhango,Kabagali,Munanira,Remera
Ruhango,Kabagali,Munanira,Ruyogoro
Ruhango,Kabagali,Remera,Birambo
Ruhango,Kabagali,Remera,Kabacuzi
Ruhango,Kabagali,Remera,Kamuhirwa
Ruhango,Kabagali,Remera,Muhororo
Ruhango,Kabagali,Remera,Nyarusange
Ruhango,Kabagali,Remera,Ruhare
Ruhango,Kabagali,Remera,Rwankuba
Ruhango,Kabagali,Rwesero,Bugaramantare
Ruhango,Kabagali,Rwesero,Mayebe
Ruhango,Kabagali,Rwesero,Nyabivumu
Ruhango,Kabagali,Rwesero,Remera
Ruhango,Kabagali,Rwesero,Rwesero
Ruhango,Kabagali,Rwesero,Serugeme
Ruhango,Kabagali,Rwoga,Cyunyu
Ruhango,Kabagali,Rwoga,Gasharu
Ruhango,Kabagali,Rwoga,Gitwa
Ruhango,Kabagali,Rwoga,Kabakamba
Ruhango,Kabagali,Rwoga,Kanyinya
Ruhango,Kabagali,Rwoga,Kavumu
Ruhango,Kabagali,Rwoga,Kiyanja
Ruhango,Kabagali,Rwoga,Nyabitare
Ruhango,Kabagali,Rwoga,Nyagisenyi
Ruhango,Kabagali,Rwoga,Nyarushishi
Ruhango,Kabagali,Rwoga,Rusebeya
Ruhango,Kinazi,Burima,Burima
Ruhango,Kinazi,Burima,Mirambi
Ruhango,Kinazi,Burima,Nyagahama
Ruhango,Kinazi,Burima,Nyamiyaga
Ruhango,Kinazi,Burima,Nyarugenge
Ruhango,Kinazi,Burima,Nyaruteja
Ruhango,Kinazi,Gisali,Gisari
Ruhango,Kinazi,Gisali,Kabeza
Ruhango,Kinazi,Gisali,Kaduha
Ruhango,Kinazi,Gisali,Kakirenzi
Ruhango,Kinazi,Gisali,Kamuraza
Ruhango,Kinazi,Gisali,Kanaba
Ruhango,Kinazi,Gisali,Kibanda
Ruhango,Kinazi,Gisali,Matara
Ruhango,Kinazi,Gisali,Nyabusunzu
Ruhango,Kinazi,Gisali,Nyiranduga
Ruhango,Kinazi,Gisali,Remera
Ruhango,Kinazi,Kinazi,Gasiza
Ruhango,Kinazi,Kinazi,Impara
Ruhango,Kinazi,Kinazi,Kabuga
Ruhango,Kinazi,Kinazi,Kacyiru
Ruhango,Kinazi,Kinazi,Kamabuye
Ruhango,Kinazi,Kinazi,Karama
Ruhango,Kinazi,Kinazi,Kareshya
Ruhango,Kinazi,Kinazi,Karuhuga
Ruhango,Kinazi,Kinazi,Marche -commun
Ruhango,Kinazi,Kinazi,Mpemba
Ruhango,Kinazi,Kinazi,Nyabinyenga
Ruhango,Kinazi,Kinazi,Nyabisindu
Ruhango,Kinazi,Kinazi,Nyiraruhinga
Ruhango,Kinazi,Kinazi,Rebero
Ruhango,Kinazi,Kinazi,Ruhuha
Ruhango,Kinazi,Rubona,Buhanika
Ruhango,Kinazi,Rubona,Gafumba
Ruhango,Kinazi,Rubona,Gako
Ruhango,Kinazi,Rubona,Gashike
Ruhango,Kinazi,Rubona,Kagazi
Ruhango,Kinazi,Rubona,Kigarama
Ruhango,Kinazi,Rubona,Rubona
Ruhango,Kinazi,Rubona,Susa
Ruhango,Kinazi,Rutabo,Bugiranteko
Ruhango,Kinazi,Rutabo,Gatonde
Ruhango,Kinazi,Rutabo,Gitwa
Ruhango,Kinazi,Rutabo,Kanka
Ruhango,Kinazi,Rutabo,Mukoma
Ruhango,Kinazi,Rutabo,Nyarugunga
Ruhango,Kinazi,Rutabo,Nyarunazi
Ruhango,Kinazi,Rutabo,Nyirarubayi
Ruhango,Kinazi,Rutabo,Runzenze
Ruhango,Kinazi,Rutabo,Rutabo
Ruhango,Kinihira,Bweramvura,Bugarura
Ruhango,Kinihira,Bweramvura,Gahororo
Ruhango,Kinihira,Bweramvura,Gihororo
Ruhango,Kinihira,Bweramvura,Kabadende
Ruhango,Kinihira,Bweramvura,Nyabivumu
Ruhango,Kinihira,Bweramvura,Nyagisenyi
Ruhango,Kinihira,Gitinda,Kabasanzu
Ruhango,Kinihira,Gitinda,Muremure
Ruhango,Kinihira,Gitinda,Nyagatovu
Ruhango,Kinihira,Gitinda,Nyamagana
Ruhango,Kinihira,Gitinda,Nyarugunga
Ruhango,Kinihira,Gitinda,Nyarusange
Ruhango,Kinihira,Gitinda,Remera
Ruhango,Kinihira,Gitinda,Rubona
Ruhango,Kinihira,Gitinda,Rugarama
Ruhango,Kinihira,Kirwa,Gasharu
Ruhango,Kinihira,Kirwa,Kabareshya
Ruhango,Kinihira,Kirwa,Muyange
Ruhango,Kinihira,Kirwa,Nyarubuye
Ruhango,Kinihira,Kirwa,Rukeri
Ruhango,Kinihira,Kirwa,Sunzu
Ruhango,Kinihira,Kirwa,Wimana
Ruhango,Kinihira,Muyunzwe,Gasiza
Ruhango,Kinihira,Muyunzwe,Muyunzwe
Ruhango,Kinihira,Muyunzwe,Nyamirambo
Ruhango,Kinihira,Muyunzwe,Nyarubumbiro
Ruhango,Kinihira,Muyunzwe,Nyarutovu
Ruhango,Kinihira,Muyunzwe,Ruhuha
Ruhango,Kinihira,Nyakogo,Buhanda
Ruhango,Kinihira,Nyakogo,Bweramana
Ruhango,Kinihira,Nyakogo,Gashirabwoba
Ruhango,Kinihira,Nyakogo,Kibirizi
Ruhango,Kinihira,Nyakogo,Rusizi
Ruhango,Kinihira,Nyakogo,Shamba
Ruhango,Kinihira,Rukina,Dusenyi
Ruhango,Kinihira,Rukina,Kabacuzi
Ruhango,Kinihira,Rukina,Kabirizi
Ruhango,Kinihira,Rukina,Kabuga
Ruhango,Kinihira,Rukina,Munini
Ruhango,Kinihira,Rukina,Murinzi
Ruhango,Mbuye,Cyanza,Kabungo
Ruhango,Mbuye,Cyanza,Murambi
Ruhango,Mbuye,Cyanza,Nyamikoni
Ruhango,Mbuye,Cyanza,Rwamiko
Ruhango,Mbuye,Cyanza,Wimana
Ruhango,Mbuye,Gisanga,Bienvenue
Ruhango,Mbuye,Gisanga,Gisanga
Ruhango,Mbuye,Gisanga,Gishari
Ruhango,Mbuye,Gisanga,Karama
Ruhango,Mbuye,Gisanga,Kavumu
Ruhango,Mbuye,Gisanga,Nyarugenge
Ruhango,Mbuye,Gisanga,Sabudari
Ruhango,Mbuye,Gisanga,Sahara
Ruhango,Mbuye,Kabuga,Kabuga
Ruhango,Mbuye,Kabuga,Kinyinya
Ruhango,Mbuye,Kabuga,Kirwa
Ruhango,Mbuye,Kabuga,Mpungwe
Ruhango,Mbuye,Kabuga,Musenyi
Ruhango,Mbuye,Kabuga,Nyabisindu
Ruhango,Mbuye,Kabuga,Nyakabanda
Ruhango,Mbuye,Kabuga,Nyamutarama
Ruhango,Mbuye,Kabuga,Rugarama
Ruhango,Mbuye,Kabuga,Rwinkuba
Ruhango,Mbuye,Kizibere,Bereshi
Ruhango,Mbuye,Kizibere,Biraro
Ruhango,Mbuye,Kizibere,Bunyeshywa
Ruhango,Mbuye,Kizibere,Kangoma
Ruhango,Mbuye,Kizibere,Kivumu
Ruhango,Mbuye,Kizibere,Kizibere
Ruhango,Mbuye,Kizibere,Mayunzwe
Ruhango,Mbuye,Kizibere,Nyamiyaga
Ruhango,Mbuye,Kizibere,Rebero
Ruhango,Mbuye,Kizibere,Ruhuha
Ruhango,Mbuye,Mbuye,Buremera
Ruhango,Mbuye,Mbuye,Cyeru
Ruhango,Mbuye,Mbuye,Cyobe
Ruhango,Mbuye,Mbuye,Kamurema
Ruhango,Mbuye,Mbuye,Kanyinya
Ruhango,Mbuye,Mbuye,Kinyambo
Ruhango,Mbuye,Mbuye,Ruyenzi
Ruhango,Mbuye,Mbuye,Rwimposha
Ruhango,Mbuye,Mwendo,Cyanika
Ruhango,Mbuye,Mwendo,Gafunzo
Ruhango,Mbuye,Mwendo,Gasanganya
Ruhango,Mbuye,Mwendo,Gatare
Ruhango,Mbuye,Mwendo,Giticyuma
Ruhango,Mbuye,Mwendo,Ipate
Ruhango,Mbuye,Mwendo,Kabuga
Ruhango,Mbuye,Mwendo,Karama
Ruhango,Mbuye,Mwendo,Karusizi
Ruhango,Mbuye,Mwendo,Kavumu
Ruhango,Mbuye,Mwendo,Kidoma
Ruhango,Mbuye,Mwendo,Mataba
Ruhango,Mbuye,Mwendo,Vunga
Ruhango,Mbuye,Nyakarekare,Bereshi
Ruhango,Mbuye,Nyakarekare,Jari
Ruhango,Mbuye,Nyakarekare,Kigabiro
Ruhango,Mbuye,Nyakarekare,Nyakarekare
Ruhango,Mbuye,Nyakarekare,Nyaruyonga
Ruhango,Mbuye,Nyakarekare,Rubona
Ruhango,Mbuye,Nyakarekare,Ruyenzi
Ruhango,Mbuye,Nyakarekare,Vugiza
Ruhango,Mwendo,Gafunzo,Kagarama
Ruhango,Mwendo,Gafunzo,Kajevuba
Ruhango,Mwendo,Gafunzo,Kimburu
Ruhango,Mwendo,Gafunzo,Nyamigina
Ruhango,Mwendo,Gafunzo,Nyamugari
Ruhango,Mwendo,Gafunzo,Ruhamagariro
Ruhango,Mwendo,Gafunzo,Rutagara
Ruhango,Mwendo,Gishweru,Kanzu
Ruhango,Mwendo,Gishweru,Mabanza
Ruhango,Mwendo,Gishweru,Nyakabuye
Ruhango,Mwendo,Gishweru,Nyakizu
Ruhango,Mwendo,Gishweru,Rubona
Ruhango,Mwendo,Kamujisho,Bugaramantare
Ruhango,Mwendo,Kamujisho,Gakomeye
Ruhango,Mwendo,Kamujisho,Gitwa
Ruhango,Mwendo,Kamujisho,Nyarusange
Ruhango,Mwendo,Kigarama,Gisiza
Ruhango,Mwendo,Kigarama,Gitaraga
Ruhango,Mwendo,Kigarama,Kabacuzi
Ruhango,Mwendo,Kigarama,Kaburinga
Ruhango,Mwendo,Kigarama,Kamuganga
