name,label,cell
3309,Kibumba,Masangano
3310,Mubuga,Masangano
3311,Nyakabuye,Masangano
3312,Rutuntu,Masangano
3313,Karama,Masizi
3314,Munini,Masizi
3315,Murehe,Masizi
3316,Rwankango,Masizi
3317,Rwina,Masizi
3318,Dusenyi,Nyagisozi
3319,Kibaga,Nyagisozi
3320,Remera,Nyagisozi
3321,Ruhuga,Nyagisozi
3322,Uwabarashi,Nyagisozi
3323,Bisereganya,Gatovu
3324,Gatovu,Gatovu
3325,Gitovu,Gatovu
3326,Kanyiranzoga,Gatovu
3327,Nyarubande,Gatovu
3328,Ryanyakayaga,Gatovu
3329,Cyabwimba,Nyarurambi
3330,Cyarwa,Nyarurambi
3331,Gatiti,Nyarurambi
3332,Giheta,Nyarurambi
3333,Kabere,Nyarurambi
3334,Mujyejuru,Nyarurambi
3335,Nyarurambi,Nyarurambi
3336,Rwabigeyo,Nyarurambi
3337,Bugarama,Rugano
3338,Busanza,Rugano
3339,Gisiza,Rugano
3340,Kibandirwa,Rugano
3341,Rugano,Rugano
3342,Rukungu,Rugano
3343,Bigugu,Runege
3344,Bitaba,Runege
3345,Gacundura,Runege
3346,Gakereko,Runege
3347,Ndogondwe,Runege
3348,Ruganza,Runege
3349,Rukaranka,Runege
3350,Karambo,Rusekera
3351,Ngoma,Rusekera
3352,Rebero,Rusekera
3353,Shaki,Rusekera
3354,Uwimituza,Rusekera
3355,Masinde,Sekera
3356,Mugano,Sekera
3357,Nkomero,Sekera
3358,Nyaruhura,Sekera
3359,Rubumburi,Sekera
3360,Rugazi,Sekera
3361,Gorwe,Buteteri
3362,Kagorwe,Buteteri
3363,Kizanganya,Buteteri
3364,Mugunda,Buteteri
3365,Murambi,Buteteri
3366,Ngoma,Buteteri
3367,Nyakibande,Buteteri
3368,Remera,Buteteri
3369,Rusoyo,Buteteri
3370,Rwamiko,Buteteri
3371,Cyobe,Cyobe
3372,Gaseke,Cyobe
3373,Gitikirema,Cyobe
3374,Nyagisumo,Cyobe
3375,Nyakabingo,Cyobe
3376,Nyakirambi,Cyobe
3377,Nyarushike,Cyobe
3378,Rutoyi,Cyobe
3379,Bweramana,Gashwati
3380,Gashwati,Gashwati
3381,Muhembe,Gashwati
3382,Muko,Gashwati
3383,Mushubi,Gashwati
3384,Rucunda,Gashwati
3385,Ruhinga,Gashwati
3386,Bitandara,Bitandara
3387,Buhanzi,Bitandara
3388,Munanira,Bitandara
3389,Muyange,Bitandara
3390,Rugeyo,Bitandara
3391,Gatorove,Musaraba
3392,Gihunga,Musaraba
3393,Kimbogo,Musaraba
3394,Musaraba,Musaraba
3395,Rusoyo,Musaraba
3396,Rutare,Musaraba
3397,Rwimpiri,Musaraba
3398,Cyurwufe,Mutengeri
3399,Gihwahwa,Mutengeri
3400,Kavumu,Mutengeri
3401,Kivumu,Mutengeri
3402,Mutengeri,Mutengeri
3403,Tubuye,Mutengeri
3404,Banda,Nkomane
3405,Kagano,Nkomane
3406,Mugari,Nkomane
3407,Mutarama,Nkomane
3408,Ruhinga,Nkomane
3409,Bisharara,Nyarwungo
3410,Bucyero,Nyarwungo
3411,Marambo,Nyarwungo
3412,Nyaruhombo,Nyarwungo
3413,Nyarwungo,Nyarwungo
3414,Rangi,Nyarwungo
3415,Rutoyi,Nyarwungo
3416,Gakomeye,Twiya
3417,Gishenge,Twiya
3418,Karukoma,Twiya
3419,Kibuga,Twiya
3420,Twiya,Twiya
3421,Gisanze,Buhoro
3422,Gitovu,Buhoro
3423,Kanserege,Buhoro
3424,Kirwa,Buhoro
3425,Nyabwoma,Buhoro
3426,Rwufe,Buhoro
3427,Ryarubondo,Buhoro
3428,Kagarama,Gasarenda
3429,Kiminazi,Gasarenda
3430,Kivuruga,Gasarenda
3431,Murangara,Gasarenda
3432,Muse,Gasarenda
3433,Mwufe,Gasarenda
3434,Uwinkomo,Gasarenda
3435,Gasenge,Gatovu
3436,Kigusa,Gatovu
3437,Kimina,Gatovu
3438,Muhati,Gatovu
3439,Ruziba,Gatovu
3440,Akanyirandori,Kaganza
3441,Bivumu,Kaganza
3442,Buremera,Kaganza
3443,Cyimicanga,Kaganza
3444,Ruganza,Kaganza
3445,Biraro,Nkumbure
3446,Bireka,Nkumbure
3447,Gahembe,Nkumbure
3448,Kibwije,Nkumbure
3449,Mubezi,Nkumbure
3450,Muhumo,Nkumbure
3451,Rugeti,Nkumbure
3452,Rukereko,Nkumbure
3453,Uwumugeti,Nkumbure
3454,Vumwe,Nkumbure
3455,Gakoma,Nyamigina
3456,Maryohe,Nyamigina
3457,Ngororero,Nyamigina
3458,Nkomero,Nyamigina
3459,Nyarugeti,Nyamigina
3460,Rukoko,Nyamigina
3461,Uwinyana,Nyamigina
3462,Bigumira,Bigumira
3463,Cyumuganza,Bigumira
3464,Gakoko,Bigumira
3465,Magumira,Bigumira
3466,Bunyunyu,Gahira
3467,Gahira,Gahira
3468,Gititi,Gahira
3469,Kibugazi,Gahira
3470,Kunyu,Gahira
3471,Rugeyo,Gahira
3472,Uwinkingi,Gahira
3473,Bishya,Kibyagira
3474,Cyumuganza,Kibyagira
3475,Kabuga,Kibyagira
3476,Kabusekuru,Kibyagira
3477,Kagano,Kibyagira
3478,Sabake,Kibyagira
3479,Sekera,Kibyagira
3480,Gicaca,Mudasomwa
3481,Karambo,Mudasomwa
3482,Nsinduka,Mudasomwa
3483,Rushubi,Mudasomwa
3484,Uwanjyogoro,Mudasomwa
3485,Bitaba,Munyege
3486,Gahango,Munyege
3487,Kanyampongo,Munyege
3488,Kimina,Munyege
3489,Munyege,Munyege
3490,Nyarurambi,Munyege
3491,Mabende,Rugogwe
3492,Munini,Rugogwe
3493,Mwishogwe,Rugogwe
3494,Nyamugari,Rugogwe
3495,Rugeti,Rugogwe
3496,Subukiniro,Rugogwe
3497,Bugufi,Buhanda
3498,Gakongoro,Buhanda
3499,Gikarabiro,Buhanda
3500,Kabere,Buhanda
3501,Kamatungo,Buhanda
3502,Kavumu,Buhanda
3503,Mpunu,Buhanda
3504,Munini,Buhanda
3505,Nyakidahe,Buhanda
3506,Nyarubuye,Buhanda
3507,Rutarabana,Buhanda
3508,Kabugusu,Gitisi
3509,Nyamaraba,Gitisi
3510,Nyarugenge,Gitisi
3511,Nyarunyinya,Gitisi
3512,Ruvugizo,Gitisi
3513,Duwane,Murama
3514,Gasharu,Murama
3515,Gisagara,Murama
3516,Kamirishyo,Murama
3517,Karambo,Murama
3518,Karima,Murama
3519,Karutsindo,Murama
3520,Kigarama,Murama
3521,Kivomo,Murama
3522,Rusororo,Murama
3523,Rwavuningoma,Murama
3524,Rwingwe,Murama
3525,Birambo,Rubona
3526,Bugari,Rubona
3527,Gasharu,Rubona
3528,Kabega,Rubona
3529,Kirambo,Rubona
3530,Masambu,Rubona
3531,Mataba,Rubona
3532,Munyinya,Rubona
3533,Ntosho,Rubona
3534,Nyagasozi,Rubona
3535,Nyakabanda,Rubona
3536,Nyamuko,Rubona
3537,Rugogwe,Rubona
3538,Karambi,Rwinyana
3539,Kumunyinya,Rwinyana
3540,Mubuga,Rwinyana
3541,Mukingi,Rwinyana
3542,Nyagakombe,Rwinyana
3543,Nyagitongwe,Rwinyana
3544,Nyarubuye,Rwinyana
3545,Nyarutovu,Rwinyana
3546,Rugarama,Rwinyana
3547,Rugogwe,Rwinyana
3548,Rwinyana,Rwinyana
3549,Samba,Rwinyana
3550,Gahama,Kamusenyi
3551,Gakomeye,Kamusenyi
3552,Gakurazo,Kamusenyi
3553,Gasharu,Kamusenyi
3554,Gasiza,Kamusenyi
3555,Gitanga,Kamusenyi
3556,Kabusheshe,Kamusenyi
3557,Kinama,Kamusenyi
3558,Mayebe,Kamusenyi
3559,Nyakabungo,Kamusenyi
3560,Nyarusange,Kamusenyi
3561,Rugerero,Kamusenyi
3562,Gahengeri,Kirengeri
3563,Gatoki,Kirengeri
3564,Kamonyi,Kirengeri
3565,Kirengeri,Kirengeri
3566,Masaka,Kirengeri
3567,Nyabizenga,Kirengeri
3568,Nyamirambo,Kirengeri
3569,Rusororo,Kirengeri
3570,Akabere,Mahembe
3571,Kavumu,Mahembe
3572,Muhororo,Mahembe
3573,Mujyejuru,Mahembe
3574,Mutobo,Mahembe
3575,Nyabisindu,Mahembe
3576,Nyagisozi,Mahembe
3577,Bisika,Mpanda
3578,Gatwa,Mpanda
3579,Gitega,Mpanda
3580,Kanyarira,Mpanda
3581,Karenge,Mpanda
3582,Kibande,Mpanda
3583,Mpanda,Mpanda
3584,Nyaburondwe,Mpanda
3585,Nyagahinga,Mpanda
3586,Bukomero,Muhororo
3587,Karama,Muhororo
3588,Karenge,Muhororo
3589,Kigarama,Muhororo
3590,Mbuye,Muhororo
3591,Nyamiseke,Muhororo
3592,Nyarunyinya,Muhororo
3593,Remera,Muhororo
3594,Rukuro,Muhororo
3595,Rutembo,Muhororo
3596,Bugarura,Ntenyo
3597,Gihinga,Ntenyo
3598,Kageyo,Ntenyo
3599,Kamurenzi,Ntenyo
3600,Kavumu,Ntenyo
3601,Mucubi,Ntenyo
3602,Ngando,Ntenyo
3603,Ntenyo,Ntenyo
3604,Nyabisindu,Ntenyo
3605,Rukiriza,Ntenyo
3606,Gasasa,Nyakabuye
3607,Gatobotobo,Nyakabuye
3608,Kizibaziba,Nyakabuye
3609,Muhororo,Nyakabuye
3610,Ndago,Nyakabuye
3611,Nyarubumbiro,Nyakabuye
3612,Nyarutovu,Nyakabuye
3613,Bihembe,Bihembe
3614,Bwama,Bihembe
3615,Kanyinya,Bihembe
3616,Kirwa,Bihembe
3617,Misambagiro,Bihembe
3618,Nyagatovu,Bihembe
3619,Rusisiro,Bihembe
3620,Bugaramantare,Karambi
3621,Karambi,Karambi
3622,Karurara,Karambi
3623,Kashyamba,Karambi
3624,Mbuye,Karambi
3625,Muhoza,Karambi
3626,Rambyanyana,Karambi
3627,Byimana,Munanira
3628,Kagitare,Munanira
3629,Kavumu,Munanira
3630,Munanira,Munanira
3631,Muremera,Munanira
3632,Musekera,Munanira
3633,Nyabyunyu,Munanira
3634,Remera,Munanira
3635,Ruyogoro,Munanira
3636,Birambo,Remera
3637,Kabacuzi,Remera
3638,Kamuhirwa,Remera
3639,Muhororo,Remera
3640,Nyarusange,Remera
3641,Ruhare,Remera
3642,Rwankuba,Remera
3643,Bugaramantare,Rwesero
3644,Mayebe,Rwesero
3645,Nyabivumu,Rwesero
3646,Remera,Rwesero
3647,Rwesero,Rwesero
3648,Serugeme,Rwesero
3649,Cyunyu,Rwoga
3650,Gasharu,Rwoga
3651,Gitwa,Rwoga
3652,Kabakamba,Rwoga
3653,Kanyinya,Rwoga
3654,Kavumu,Rwoga
3655,Kiyanja,Rwoga
3656,Nyabitare,Rwoga
3657,Nyagisenyi,Rwoga
3658,Nyarushishi,Rwoga
3659,Rusebeya,Rwoga
3660,Burima,Burima
3661,Mirambi,Burima
3662,Nyagahama,Burima
3663,Nyamiyaga,Burima
3664,Nyarugenge,Burima
3665,Nyaruteja,Burima
3666,Gisari,Gisali
3667,Kabeza,Gisali
3668,Kaduha,Gisali
3669,Kakirenzi,Gisali
3670,Kamuraza,Gisali
3671,Kanaba,Gisali
3672,Kibanda,Gisali
3673,Matara,Gisali
3674,Nyabusunzu,Gisali
3675,Nyiranduga,Gisali
3676,Remera,Gisali
3677,Gasiza,Kinazi
3678,Impara,Kinazi
3679,Kabuga,Kinazi
3680,Kacyiru,Kinazi
3681,Kamabuye,Kinazi
3682,Karama,Kinazi
3683,Kareshya,Kinazi
3684,Karuhuga,Kinazi
3685,Marche -commun,Kinazi
3686,Mpemba,Kinazi
3687,Nyabinyenga,Kinazi
3688,Nyabisindu,Kinazi
3689,Nyiraruhinga,Kinazi
3690,Rebero,Kinazi
3691,Ruhuha,Kinazi
3692,Buhanika,Rubona
3693,Gafumba,Rubona
3694,Gako,Rubona
3695,Gashike,Rubona
3696,Kagazi,Rubona
3697,Kigarama,Rubona
3698,Rubona,Rubona
3699,Susa,Rubona
3700,Bugiranteko,Rutabo
3701,Gatonde,Rutabo
3702,Gitwa,Rutabo
3703,Kanka,Rutabo
3704,Mukoma,Rutabo
3705,Nyarugunga,Rutabo
3706,Nyarunazi,Rutabo
3707,Nyirarubayi,Rutabo
3708,Runzenze,Rutabo
3709,Rutabo,Rutabo
3710,Bugarura,Bweramvura
3711,Gahororo,Bweramvura
3712,Gihororo,Bweramvura
3713,Kabadende,Bweramvura
3714,Nyabivumu,Bweramvura
3715,Nyagisenyi,Bweramvura
3716,Kabasanzu,Gitinda
3717,Muremure,Gitinda
3718,Nyagatovu,Gitinda
3719,Nyamagana,Gitinda
3720,Nyarugunga,Gitinda
3721,Nyarusange,Gitinda
3722,Remera,Gitinda
3723,Rubona,Gitinda
3724,Rugarama,Gitinda
3725,Gasharu,Kirwa
3726,Kabareshya,Kirwa
3727,Muyange,Kirwa
3728,Nyarubuye,Kirwa
3729,Rukeri,Kirwa
3730,Sunzu,Kirwa
3731,Wimana,Kirwa
3732,Gasiza,Muyunzwe
3733,Muyunzwe,Muyunzwe
3734,Nyamirambo,Muyunzwe
3735,Nyarubumbiro,Muyunzwe
3736,Nyarutovu,Muyunzwe
3737,Ruhuha,Muyunzwe
3738,Buhanda,Nyakogo
3739,Bweramana,Nyakogo
3740,Gashirabwoba,Nyakogo
3741,Kibirizi,Nyakogo
3742,Rusizi,Nyakogo
3743,Shamba,Nyakogo
3744,Dusenyi,Rukina
3745,Kabacuzi,Rukina
3746,Kabirizi,Rukina
3747,Kabuga,Rukina
3748,Munini,Rukina
3749,Murinzi,Rukina
3750,Kabungo,Cyanza
3751,Murambi,Cyanza
3752,Nyamikoni,Cyanza
3753,Rwamiko,Cyanza
3754,Wimana,Cyanza
3755,Bienvenue,Gisanga
3756,Gisanga,Gisanga
3757,Gishari,Gisanga
3758,Karama,Gisanga
3759,Kavumu,Gisanga
3760,Nyarugenge,Gisanga
3761,Sabudari,Gisanga
3762,Sahara,Gisanga
3763,Kabuga,Kabuga
3764,Kinyinya,Kabuga
3765,Kirwa,Kabuga
3766,Mpungwe,Kabuga
3767,Musenyi,Kabuga
3768,Nyabisindu,Kabuga
3769,Nyakabanda,Kabuga
3770,Nyamutarama,Kabuga
3771,Rugarama,Kabuga
3772,Rwinkuba,Kabuga
3773,Bereshi,Kizibere
3774,Biraro,Kizibere
3775,Bunyeshywa,Kizibere
3776,Kangoma,Kizibere
3777,Kivumu,Kizibere
3778,Kizibere,Kizibere
3779,Mayunzwe,Kizibere
3780,Nyamiyaga,Kizibere
3781,Rebero,Kizibere
3782,Ruhuha,Kizibere
3783,Buremera,Mbuye
3784,Cyeru,Mbuye
3785,Cyobe,Mbuye
3786,Kamurema,Mbuye
3787,Kanyinya,Mbuye
3788,Kinyambo,Mbuye
3789,Ruyenzi,Mbuye
3790,Rwimposha,Mbuye
3791,Cyanika,Mwendo
3792,Gafunzo,Mwendo
3793,Gasanganya,Mwendo
3794,Gatare,Mwendo
3795,Giticyuma,Mwendo
3796,Ipate,Mwendo
3797,Kabuga,Mwendo
3798,Karama,Mwendo
3799,Karusizi,Mwendo
3800,Kavumu,Mwendo
3801,Kidoma,Mwendo
3802,Mataba,Mwendo
3803,Vunga,Mwendo
3804,Bereshi,Nyakarekare
3805,Jari,Nyakarekare
3806,Kigabiro,Nyakarekare
3807,Nyakarekare,Nyakarekare
3808,Nyaruyonga,Nyakarekare
3809,Rubona,Nyakarekare
3810,Ruyenzi,Nyakarekare
3811,Vugiza,Nyakarekare
3812,Kagarama,Gafunzo
3813,Kajevuba,Gafunzo
3814,Kimburu,Gafunzo
3815,Nyamigina,Gafunzo
3816,Nyamugari,Gafunzo
3817,Ruhamagariro,Gafunzo
3818,Rutagara,Gafunzo
3819,Kanzu,Gishweru
3820,Mabanza,Gishweru
3821,Nyakabuye,Gishweru
3822,Nyakizu,Gishweru
3823,Rubona,Gishweru
3824,Bugaramantare,Kamujisho
3825,Gakomeye,Kamujisho
3826,Gitwa,Kamujisho
3827,Nyarusange,Kamujisho
3828,Gisiza,Kigarama
3829,Gitaraga,Kigarama
3830,Kabacuzi,Kigarama
3831,Kaburinga,Kigarama
3832,Kamuganga,Kigarama
3833,Kamuzimanganya,Kigarama
3834,Kivumu,Kigarama
3835,Buhoro,Kubutare
3836,Dusego,Kubutare
3837,Gasyogogo,Kubutare
3838,Karambo,Kubutare
3839,Bunyankungu,Mutara
3840,Gashiru,Mutara
3841,Kabiha,Mutara
3842,Kakarima,Mutara
3843,Mbunduye,Mutara
3844,Murambi,Mutara
3845,Nyabisindu,Mutara
3846,Kiganira,Nyabibugu
3847,Ntongwe,Nyabibugu
3848,Nyarutovu,Nyabibugu
3849,Nyaruvumu,Nyabibugu
3850,Rukeri,Nyabibugu
3851,Ryakabunga,Nyabibugu
3852,Buhigiro,Saruheshyi
3853,Gaseke,Saruheshyi
3854,Gasharu,Saruheshyi
3855,Rugasari,Saruheshyi
3856,Ruhondo,Saruheshyi
3857,Cyimana,Gako
3858,Gikoma,Gako
3859,Kamakara,Gako
3860,Kantwari,Gako
3861,Nyabuhuzu,Gako
3862,Nyabyugi,Gako
3863,Nyamahwa,Gako
3864,Kavumu,Kareba
3865,Kibatsi,Kareba
3866,Marimba,Kareba
3867,Ruko,Kareba
3868,Kanyete,Kayenzi
3869,Kirwa,Kayenzi
3870,Ntungamo,Kayenzi
3871,Nyagatovu,Kayenzi
3872,Nyamigende,Kayenzi
3873,Cyeru,Kebero
3874,Gasuna,Kebero
3875,Kaburanjwiri,Kebero
3876,Nyabigunzu,Kebero
3877,Nyabitare,Kebero
3878,Nyacyonga,Kebero
3879,Ruko,Kebero
3880,Karama,Nyagisozi
3881,Nyamirama,Nyagisozi
3882,Nyarusange,Nyagisozi
3883,Byimana,Nyakabungo
3884,Gacuriro,Nyakabungo
3885,Kamaraba,Nyakabungo
3886,Karama,Nyakabungo
3887,Kigabiro,Nyakabungo
3888,Kintore,Nyakabungo
3889,Mutima,Nyakabungo
3890,Nyamirama,Nyakabungo
3891,Gahunga,Nyarurama
3892,Gikoni,Nyarurama
3893,Kamaraba,Nyarurama
3894,Karama,Nyarurama
3895,Mukoni,Nyarurama
3896,Munini,Nyarurama
3897,Nyamirambo,Nyarurama
3898,Nyarugenge,Nyarurama
3899,Nyarwahi,Nyarurama
3900,Ruhuha,Nyarurama
3901,Rwakajuju,Nyarurama
3902,Rwintama,Nyarurama
3903,Buhoro,Buhoro
3904,Gako,Buhoro
3905,Kabeza,Buhoro
3906,Kantama,Buhoro
3907,Karambo,Buhoro
3908,Muhororo I,Buhoro
3909,Muhororo Ii,Buhoro
3910,Ntinyinshi,Buhoro
3911,Nyagasozi,Buhoro
3912,Nyangandika,Buhoro
3913,Nyarutovu,Buhoro
3914,Rwinkuba,Buhoro
3915,Bugarura,Bunyogombe
3916,Busego,Bunyogombe
3917,Gacoko,Bunyogombe
3918,Gishegesha,Bunyogombe
3919,Kabega,Bunyogombe
3920,Kamugaru,Bunyogombe
3921,Kamugaza,Bunyogombe
3922,Karehe,Bunyogombe
3923,Kasemahundo,Bunyogombe
3924,Kavumu,Bunyogombe
3925,Kigabiro,Bunyogombe
3926,Kigarama,Bunyogombe
3927,Murehe,Bunyogombe
3928,Nyabibugu,Bunyogombe
3929,Nyabisindu,Bunyogombe
3930,Remera,Bunyogombe
3931,Rubazi,Bunyogombe
3932,Rusebeya,Bunyogombe
3933,Rwankuba,Bunyogombe
3934,Gatengeri,Gikoma
3935,Gikumba,Gikoma
3936,Karama,Gikoma
3937,Murambi,Gikoma
3938,Nangurugomo,Gikoma
3939,Nyarusange,Gikoma
3940,Rebero,Gikoma
3941,Rubiha,Gikoma
3942,Rurembo,Gikoma
3943,Ryabonyinka,Gikoma
3944,Wimana,Gikoma
3945,Bisambu,Munini
3946,Bugari,Munini
3947,Bwiza,Munini
3948,Cyeshero,Munini
3949,Gahama,Munini
3950,Gaseke,Munini
3951,Gataka,Munini
3952,Gitwa,Munini
3953,Kabaja,Munini
3954,Kaburanjwiri,Munini
3955,Kanazi,Munini
3956,Kibingo,Munini
3957,Kigaga,Munini
3958,Kirima,Munini
3959,Kiruhura,Munini
3960,Munini,Munini
3961,Muremera,Munini
3962,Nyabinyenga,Munini
3963,Nyinya,Munini
3964,Ruhuha,Munini
3965,Rwezamenyo,Munini
3966,Cana,Musamo
3967,Gaseke,Musamo
3968,Jokoma,Musamo
3969,Kabere,Musamo
3970,Kamabare,Musamo
3971,Kinama,Musamo
3972,Kinkene,Musamo
3973,Musamo,Musamo
3974,Mwali,Musamo
3975,Rwinkuba,Musamo
3976,Rwinyege,Musamo
3977,Ryanyiranda,Musamo
3978,Wimana,Musamo
3979,Bumbogo,Nyamagana
3980,Butare I,Nyamagana
3981,Butare Ii,Nyamagana
3982,Bwangacumu,Nyamagana
3983,Gataka,Nyamagana
3984,Gatengezi,Nyamagana
3985,Gutamba,Nyamagana
3986,Kamabano,Nyamagana
3987,Kigabiro,Nyamagana
3988,Kigimbu,Nyamagana
3989,Kinama,Nyamagana
3990,Mabera,Nyamagana
3991,Mujyejuru I,Nyamagana
3992,Mujyejuru Ii,Nyamagana
3993,Murinzi,Nyamagana
3994,Ngurukizi,Nyamagana
3995,Ntungamo,Nyamagana
3996,Nyabihanga,Nyamagana
3997,Nyagasozi,Nyamagana
3998,Nyamagana,Nyamagana
3999,Nyamugari,Nyamagana
4000,Nyarusange I,Nyamagana
4001,Nyarusange Ii,Nyamagana
4002,Ruhango,Nyamagana
4003,Ruhuha,Nyamagana
4004,Bihome,Rwoga
4005,Bugarama,Rwoga
4006,Bunyogombe,Rwoga
4007,Bushenyi,Rwoga
4008,Gasharu,Rwoga
4009,Gatebe,Rwoga
4010,Kabambati,Rwoga
4011,Kangoga,Rwoga
4012,Kavumu,Rwoga
4013,Kibiraro,Rwoga
4014,Muyange,Rwoga
4015,Mwezi,Rwoga
4016,Nyabisindu,Rwoga
4017,Ruhango,Rwoga
4018,Rwinkuba,Rwoga
4019,Rwoga,Rwoga
4020,Buterana,Tambwe
4021,Mubuga,Tambwe
4022,Nyamugari I,Tambwe
4023,Nyamugari Ii,Tambwe
4024,Nyundo,Tambwe
4025,Ruduha I,Tambwe
4026,Ruduha Ii,Tambwe
4027,Rugarama,Tambwe
4028,Rugondo,Tambwe
4029,Tambwe,Tambwe
4030,Gatare,Biringaga
4031,Karama,Biringaga
4032,Kuwimana,Biringaga
4033,Munini,Biringaga
4034,Nyabisindu,Biringaga
4035,Cyanika,Kigarama
4036,Kajeje,Kigarama
4037,Mataba,Kigarama
4038,Mbirizi,Kigarama
4039,Nyagatovu,Kigarama
4040,Rwinkuba,Kigarama
4041,Buruba,Kivumu
4042,Busozi,Kivumu
4043,Bwirika,Kivumu
4044,Bwiza,Kivumu
4045,Kamonyi,Kivumu
4046,Musengo,Kivumu
4047,Takwe,Kivumu
4048,Binunga,Makera
4049,Kanyanza,Makera
4050,Kigaga,Makera
4051,Nyagatovu,Makera
4052,Rwamugoroba,Makera
4053,Bishike,Nyarunyinya
4054,Bucyeye,Nyarunyinya
4055,Buhoro,Nyarunyinya
4056,Gasovu,Nyarunyinya
4057,Gatete,Nyarunyinya
4058,Rusave,Nyarunyinya
4059,Sholi,Shori
4060,Karehe,Shori
4061,Kibumba,Shori
4062,Nyarubuye,Shori
4063,Rubimba,Shori
4064,Gahembe,Buramba
4065,Gahinga,Buramba
4066,Kabayaza,Buramba
4067,Kirambo,Buramba
4068,Musasa,Buramba
4069,Buyoga,Butare
4070,Gihinga,Butare
4071,Karambo,Butare
4072,Nyirabwayi,Butare
4073,Kabuga,Kabuye
4074,Peru,Kabuye
4075,Gasave,Kavumu
4076,Gasiza,Kavumu
4077,Kabuga,Kavumu
4078,Rebero,Kavumu
4079,Rukoma,Kavumu
4080,Gasharu,Kibyimba
4081,Kamiranzogera,Kibyimba
4082,Kanka,Kibyimba
4083,Kibaya,Kibyimba
4084,Kabuga,Ngarama
4085,Karambo,Ngarama
4086,Mpanga,Ngarama
4087,Nzovi,Ngarama
4088,Cyambari,Ngoma
4089,Gitwa,Ngoma
4090,Nkegete,Ngoma
4091,Nyarunyinya,Ngoma
4092,Peru,Ngoma
4093,Gakondokondo,Sholi
4094,Gitwa,Sholi
4095,Jandari,Sholi
4096,Kinyoni,Sholi
4097,Mucyamo,Sholi
4098,Buhoro,Gisharu
4099,Kirehe,Gisharu
4100,Murandi,Gisharu
4101,Musezero,Gisharu
4102,Remera,Gisharu
4103,Rwesero,Gisharu
4104,Cyuzu,Gitega
4105,Kaziba,Gitega
4106,Muhororo,Gitega
4107,Musambagiro,Gitega
4108,Musarara,Gitega
4109,Nkondo,Gitega
4110,Bukiro,Jurwe
4111,Kimisange,Jurwe
4112,Murambi,Jurwe
4113,Nzarwa,Jurwe
4114,Rubona,Jurwe
4115,Ruminantege,Jurwe
4116,Jarama,Mubuga
4117,Matoshya,Mubuga
4118,Mubuga,Mubuga
4119,Nyarubuye,Mubuga
4120,Nyaruvumu,Mubuga
4121,Butare,Rubyiniro
4122,Gakurwe,Rubyiniro
4123,Mucyamo,Rubyiniro
4124,Mugari,Rubyiniro
4125,Murehe,Rubyiniro
4126,Kinogi,Ryakanimba
4127,Musekera,Ryakanimba
4128,Mushubaguriko,Ryakanimba
4129,Mwumba,Ryakanimba
4130,Nyamugari,Ryakanimba
4131,Karambi,Budende
4132,Muduha,Budende
4133,Musenyi,Budende
4134,Ruramba,Budende
4135,Mataba,Ndago
4136,Rwezamenyo,Ndago
4137,Sovu,Ndago
4138,Cyakabiri,Remera
4139,Kagahina,Remera
4140,Kagitaba,Remera
4141,Nyanza,Remera
4142,Sabusaro,Remera
4143,Busumba,Ruhina
4144,Gatwa,Ruhina
4145,Kabimbura,Ruhina
4146,Mubuga,Ruhina
4147,Nundwe,Ruhina
4148,Busindi,Rukeri
4149,Kabuga,Rukeri
4150,Matovu,Rukeri
4151,Munini,Rukeri
4152,Musagara,Rukeri
4153,Nyamirambo,Rukeri
4154,Gakomeye,Kanyinya
4155,Kanyungura,Kanyinya
4156,Mataba,Kanyinya
4157,Nyabugwiza,Kanyinya
4158,Nyamitanga,Kanyinya
4159,Gasenyi,Nganzo
4160,Gitongati,Nganzo
4161,Kabingo,Nganzo
4162,Kagombero,Nganzo
4163,Kamazu,Nganzo
4164,Karama,Nganzo
4165,Kumukenke,Nganzo
4166,Masumo,Nganzo
4167,Cyurutare,Nyamirama
4168,Gahabwa,Nyamirama
4169,Kantonganiye,Nyamirama
4170,Namankurwe,Nyamirama
4171,Nyiramarangara,Nyamirama
4172,Rwabagenzi,Nyamirama
4173,Gisiza,Remera
4174,Kiyoro,Remera
4175,Muhanga,Remera
4176,Munzereri,Remera
4177,Murama,Remera
4178,Naganiro,Remera
4179,Gasaka,Tyazo
4180,Gitima,Tyazo
4181,Kivomo,Tyazo
4182,Nyahinda,Tyazo
4183,Ruhuha,Tyazo
4184,Cyarubambire,Matyazo
4185,Gataba,Matyazo
4186,Gitwa,Matyazo
4187,Kabeza,Matyazo
4188,Nyagasozi,Matyazo
4189,Kabadaha,Munazi
4190,Kabare,Munazi
4191,Kiyoro,Munazi
4192,Rwinkindi,Munazi
4193,Bandora,Nyagasozi
4194,Gasharu,Nyagasozi
4195,Gihara,Nyagasozi
4196,Gisovu,Nyagasozi
4197,Kanombe,Nyagasozi
4198,Kibonwa,Nyagasozi
4199,Bitsibo,Rukaragata
4200,Hanika,Rukaragata
4201,Kamurekezi,Rukaragata
4202,Kivumu,Rukaragata
4203,Rugerero,Rukaragata
4204,Bahimba,Rwasare
4205,Kanyinya,Rwasare
4206,Karucura,Rwasare
4207,Rubona,Rwasare
4208,Nyamasheke,Rwigerero
4209,Nyanza,Rwigerero
4210,Rwuki,Rwigerero
